dataset,seed,rare_train_size,primary_group,metric,n,median,q25,q75
mouse_lung_tms_10x,43,0.05,non_target,rare_membership_score,1316,0.02341959502424965,0.019759079386693627,0.06026899444662169
mouse_lung_tms_10x,43,0.05,unrescued_rare,rare_membership_score,51,0.12194004366162516,0.10593824607625263,0.1304450453424158
mouse_lung_tms_10x,43,0.10,non_target,rare_membership_score,1316,0.014949322893242759,0.011278035773959801,0.04224391129749044
mouse_lung_tms_10x,43,0.10,unrescued_rare,rare_membership_score,51,0.10585089967387677,0.09661943880608079,0.12238377880619122
mouse_lung_tms_10x,43,all,non_target,rare_membership_score,1316,0.02148114416186954,0.017091109363488524,0.0477453622408502
mouse_lung_tms_10x,43,all,baseline_correct_rare,rare_membership_score,37,0.14421271221749118,0.13448360956380015,0.15144109587851798
mouse_lung_tms_10x,43,all,unrescued_rare,rare_membership_score,14,0.10081516306796438,0.09319999828392124,0.10933625856762558
mouse_lung_tms_10x,44,0.01,non_target,rare_membership_score,1316,0.015453235503409858,0.012388861591349613,0.03504742424507221
mouse_lung_tms_10x,44,0.01,unrescued_rare,rare_membership_score,40,0.07124506960248253,0.06498198725273477,0.08031510629357158
mouse_lung_tms_10x,44,0.01,true_rescued_rare,rare_membership_score,11,0.10312450396515885,0.10075669634005346,0.11120308856908279
mouse_lung_tms_10x,44,0.05,non_target,rare_membership_score,1316,0.014709998805663989,0.011647169456017965,0.03488903582409923
mouse_lung_tms_10x,44,0.05,unrescued_rare,rare_membership_score,34,0.07606227927643822,0.06523203729187943,0.08495575439497263
mouse_lung_tms_10x,44,0.05,true_rescued_rare,rare_membership_score,16,0.1097396706306652,0.1024523315293999,0.11750218457400091
mouse_lung_tms_10x,44,0.05,baseline_correct_rare,rare_membership_score,1,0.11947871034005397,0.11947871034005397,0.11947871034005397
mouse_lung_tms_10x,44,0.10,non_target,rare_membership_score,1316,0.024360811888499416,0.02013057340268362,0.05122702249474696
mouse_lung_tms_10x,44,0.10,unrescued_rare,rare_membership_score,33,0.1022901044495742,0.0935173455044357,0.1231280067371423
mouse_lung_tms_10x,44,0.10,baseline_correct_rare,rare_membership_score,18,0.14026200403502478,0.1338262170736475,0.15501025703173063
mouse_lung_tms_10x,44,all,non_target,rare_membership_score,1316,0.024126982256762297,0.019855617690543465,0.04807827111022339
mouse_lung_tms_10x,44,all,baseline_correct_rare,rare_membership_score,42,0.1483332522019879,0.1321100891411064,0.17330382425243365
mouse_lung_tms_10x,44,all,unrescued_rare,rare_membership_score,8,0.08719674378984357,0.08326508300015513,0.09592611535754528
mouse_lung_tms_10x,44,all,true_rescued_rare,rare_membership_score,1,0.11719555121609368,0.11719555121609368,0.11719555121609368
mouse_pancreas_tms_10x,42,0.01,non_target,rare_membership_score,864,0.09754683913285128,0.08823757638593002,0.11011993994409286
mouse_pancreas_tms_10x,42,0.01,unrescued_rare,rare_membership_score,67,0.19323973963590763,0.16712563454297402,0.21828646163931517
mouse_pancreas_tms_10x,42,0.01,baseline_correct_rare,rare_membership_score,4,0.2325300926632721,0.22396601729492083,0.2538525840805608
mouse_pancreas_tms_10x,42,0.05,non_target,rare_membership_score,864,0.07958991041447039,0.06810723139325722,0.09133250686634549
mouse_pancreas_tms_10x,42,0.05,baseline_correct_rare,rare_membership_score,59,0.2182273242054537,0.19649013954244074,0.24353025378103305
mouse_pancreas_tms_10x,42,0.05,unrescued_rare,rare_membership_score,12,0.1552496030285086,0.1277881541474211,0.17420393751843768
mouse_pancreas_tms_10x,42,0.10,non_target,rare_membership_score,864,0.06568762610453242,0.05526403521160574,0.07542994103992434
mouse_pancreas_tms_10x,42,0.10,baseline_correct_rare,rare_membership_score,61,0.2038821476255291,0.1758118580000902,0.22827311496763297
mouse_pancreas_tms_10x,42,0.10,unrescued_rare,rare_membership_score,10,0.11758084320845905,0.10276036239410513,0.13026120223656695
mouse_pancreas_tms_10x,42,all,non_target,rare_membership_score,864,0.06354536896539273,0.05025891523106625,0.0743612897347781
mouse_pancreas_tms_10x,42,all,baseline_correct_rare,rare_membership_score,67,0.21229180730370265,0.17213720676502878,0.24041536686050763
mouse_pancreas_tms_10x,42,all,unrescued_rare,rare_membership_score,4,0.11357686979017015,0.10289270375359767,0.1218753838126116
mouse_pancreas_tms_10x,43,0.01,non_target,rare_membership_score,864,0.0365578876006884,0.029174250774895702,0.04358128063966607
mouse_pancreas_tms_10x,43,0.01,unrescued_rare,rare_membership_score,44,0.1069685141708632,0.08853228649777811,0.15593654348636612
mouse_pancreas_tms_10x,43,0.01,baseline_correct_rare,rare_membership_score,27,0.173177045132984,0.14918397116720566,0.19681005209718144
mouse_pancreas_tms_10x,43,0.05,non_target,rare_membership_score,864,0.02534725585333325,0.01704020238148083,0.03315490859058195
mouse_pancreas_tms_10x,43,0.05,unrescued_rare,rare_membership_score,20,0.07848886919034989,0.05257107674808844,0.09292662060428897
mouse_pancreas_tms_10x,43,0.05,baseline_correct_rare,rare_membership_score,51,0.1723813314793269,0.122976096367798,0.20505493862215424
mouse_pancreas_tms_10x,43,0.10,non_target,rare_membership_score,864,0.0779049367611111,0.06643110892917056,0.08952213990261157
mouse_pancreas_tms_10x,43,0.10,baseline_correct_rare,rare_membership_score,61,0.23199953972070375,0.20879160518020962,0.26063541919771116
mouse_pancreas_tms_10x,43,0.10,unrescued_rare,rare_membership_score,10,0.14513196010513085,0.12452087434065515,0.16421911965643904
mouse_pancreas_tms_10x,43,all,non_target,rare_membership_score,864,0.054497587766514866,0.04209149650092097,0.06569021441652738
mouse_pancreas_tms_10x,43,all,baseline_correct_rare,rare_membership_score,67,0.22002543495473612,0.16584451413365559,0.24921612022695167
mouse_pancreas_tms_10x,43,all,unrescued_rare,rare_membership_score,4,0.10591480355885743,0.10114740811838983,0.11427623622390054
mouse_pancreas_tms_10x,44,0.01,non_target,rare_membership_score,864,0.04007855740886111,0.027211893363073086,0.0534338764700998
mouse_pancreas_tms_10x,44,0.01,unrescued_rare,rare_membership_score,32,0.10632972683788916,0.0947479191512898,0.13246722673358882
mouse_pancreas_tms_10x,44,0.01,baseline_correct_rare,rare_membership_score,39,0.1625803433321659,0.1457607624675552,0.1722011741388868
mouse_pancreas_tms_10x,44,0.05,non_target,rare_membership_score,864,0.03302365340029138,0.019663909270413824,0.043358069365880304
mouse_pancreas_tms_10x,44,0.05,unrescued_rare,rare_membership_score,12,0.10405885611178356,0.0887029700117929,0.11721659071621783
mouse_pancreas_tms_10x,44,0.05,baseline_correct_rare,rare_membership_score,59,0.1784283997780678,0.14073632240078837,0.22019681694240784
mouse_pancreas_tms_10x,44,0.10,non_target,rare_membership_score,864,0.06046591275425295,0.04970173051567215,0.07168225188855426
mouse_pancreas_tms_10x,44,0.10,baseline_correct_rare,rare_membership_score,61,0.20007137165003597,0.17976805650855732,0.22453607317012397
mouse_pancreas_tms_10x,44,0.10,unrescued_rare,rare_membership_score,10,0.12428455845488809,0.10942660889590919,0.12904114245399745
mouse_pancreas_tms_10x,44,all,non_target,rare_membership_score,864,0.052710268535022885,0.03671104902871586,0.06654476508753882
mouse_pancreas_tms_10x,44,all,baseline_correct_rare,rare_membership_score,67,0.21605944996665627,0.16967645770564,0.2499303529861202
mouse_pancreas_tms_10x,44,all,unrescued_rare,rare_membership_score,4,0.1187560876970806,0.09976318085072337,0.12698236953147304
immune_dc,42,0.01,non_target,rare_rank,6004,5.0,4.0,6.0
immune_dc,42,0.01,true_rescued_rare,rare_rank,107,1.0,1.0,1.0
immune_dc,42,0.01,unrescued_rare,rare_rank,23,2.0,2.0,2.0
immune_dc,42,0.05,non_target,rare_rank,6004,6.0,4.0,6.0
immune_dc,42,0.05,baseline_correct_rare,rare_rank,94,1.0,1.0,1.0
immune_dc,42,0.05,unrescued_rare,rare_rank,13,2.0,2.0,2.0
immune_dc,42,0.05,true_rescued_rare,rare_rank,23,1.0,1.0,1.0
immune_dc,42,0.10,non_target,rare_rank,6004,5.0,4.0,6.0
immune_dc,42,0.10,baseline_correct_rare,rare_rank,103,1.0,1.0,1.0
immune_dc,42,0.10,unrescued_rare,rare_rank,15,2.0,2.0,2.0
immune_dc,42,0.10,true_rescued_rare,rare_rank,12,1.0,1.0,1.0
immune_dc,42,all,non_target,rare_rank,6004,5.0,4.0,6.0
immune_dc,42,all,baseline_correct_rare,rare_rank,117,1.0,1.0,1.0
immune_dc,42,all,unrescued_rare,rare_rank,9,2.0,2.0,2.0
immune_dc,42,all,true_rescued_rare,rare_rank,4,1.0,1.0,1.0
immune_dc,43,0.01,non_target,rare_rank,6004,5.0,5.0,5.0
immune_dc,43,0.01,true_rescued_rare,rare_rank,114,1.0,1.0,1.0
immune_dc,43,0.01,unrescued_rare,rare_rank,16,2.0,2.0,2.25
immune_dc,43,0.05,non_target,rare_rank,6004,5.0,5.0,6.0
immune_dc,43,0.05,baseline_correct_rare,rare_rank,105,1.0,1.0,1.0
immune_dc,43,0.05,unrescued_rare,rare_rank,13,2.0,2.0,2.0
immune_dc,43,0.05,true_rescued_rare,rare_rank,12,1.0,1.0,1.0
immune_dc,43,0.10,non_target,rare_rank,6004,5.0,4.0,5.0
immune_dc,43,0.10,baseline_correct_rare,rare_rank,113,1.0,1.0,1.0
immune_dc,43,0.10,unrescued_rare,rare_rank,9,2.0,2.0,2.0
immune_dc,43,0.10,true_rescued_rare,rare_rank,8,1.0,1.0,1.0
immune_dc,43,all,non_target,rare_rank,6004,5.0,5.0,6.0
immune_dc,43,all,baseline_correct_rare,rare_rank,119,1.0,1.0,1.0
immune_dc,43,all,unrescued_rare,rare_rank,9,2.0,2.0,2.0
immune_dc,43,all,true_rescued_rare,rare_rank,2,1.0,1.0,1.0
immune_dc,44,0.01,non_target,rare_rank,6004,5.0,5.0,6.0
immune_dc,44,0.01,true_rescued_rare,rare_rank,117,1.0,1.0,1.0
immune_dc,44,0.01,unrescued_rare,rare_rank,13,2.0,2.0,2.0
immune_dc,44,0.05,non_target,rare_rank,6004,5.0,5.0,6.0
immune_dc,44,0.05,baseline_correct_rare,rare_rank,103,1.0,1.0,1.0
immune_dc,44,0.05,unrescued_rare,rare_rank,10,2.0,2.0,2.75
immune_dc,44,0.05,true_rescued_rare,rare_rank,17,1.0,1.0,1.0
immune_dc,44,0.10,non_target,rare_rank,6004,5.0,4.0,6.0
immune_dc,44,0.10,baseline_correct_rare,rare_rank,111,1.0,1.0,1.0
immune_dc,44,0.10,unrescued_rare,rare_rank,9,2.0,2.0,2.0
immune_dc,44,0.10,true_rescued_rare,rare_rank,10,1.0,1.0,1.0
immune_dc,44,all,non_target,rare_rank,6004,5.0,4.0,6.0
immune_dc,44,all,baseline_correct_rare,rare_rank,120,1.0,1.0,1.0
immune_dc,44,all,unrescued_rare,rare_rank,8,2.0,2.0,2.0
immune_dc,44,all,true_rescued_rare,rare_rank,2,1.0,1.0,1.0
pancreas_baron,42,0.01,non_target,rare_rank,1638,5.0,5.0,9.0
pancreas_baron,42,0.01,unrescued_rare,rare_rank,21,4.0,3.0,4.0
pancreas_baron,42,0.01,true_rescued_rare,rare_rank,54,1.0,1.0,2.0
pancreas_baron,42,0.01,baseline_correct_rare,rare_rank,11,1.0,1.0,1.0
pancreas_baron,42,0.05,non_target,rare_rank,1638,5.0,5.0,9.0
pancreas_baron,42,0.05,unrescued_rare,rare_rank,21,4.0,3.0,4.0
pancreas_baron,42,0.05,true_rescued_rare,rare_rank,54,1.0,1.0,2.0
pancreas_baron,42,0.05,baseline_correct_rare,rare_rank,11,1.0,1.0,1.0
pancreas_baron,42,0.10,non_target,rare_rank,1638,5.0,5.0,8.0
pancreas_baron,42,0.10,unrescued_rare,rare_rank,24,3.0,2.0,3.0
pancreas_baron,42,0.10,baseline_correct_rare,rare_rank,57,1.0,1.0,1.0
pancreas_baron,42,0.10,true_rescued_rare,rare_rank,5,1.0,1.0,1.0
pancreas_baron,42,all,non_target,rare_rank,1638,4.0,3.0,6.0
pancreas_baron,42,all,baseline_correct_rare,rare_rank,80,1.0,1.0,1.0
pancreas_baron,42,all,unrescued_rare,rare_rank,6,2.0,1.25,2.0
pancreas_baron,43,0.01,non_target,rare_rank,1638,4.0,3.0,5.0
pancreas_baron,43,0.01,unrescued_rare,rare_rank,74,1.0,1.0,2.0
pancreas_baron,43,0.01,baseline_correct_rare,rare_rank,12,1.0,1.0,1.0
pancreas_baron,43,0.05,non_target,rare_rank,1638,4.0,3.0,5.0
pancreas_baron,43,0.05,unrescued_rare,rare_rank,74,1.0,1.0,2.0
pancreas_baron,43,0.05,baseline_correct_rare,rare_rank,12,1.0,1.0,1.0
pancreas_baron,43,0.10,non_target,rare_rank,1638,3.0,3.0,5.0
pancreas_baron,43,0.10,baseline_correct_rare,rare_rank,57,1.0,1.0,1.0
pancreas_baron,43,0.10,unrescued_rare,rare_rank,18,2.0,1.25,2.0
pancreas_baron,43,0.10,true_rescued_rare,rare_rank,11,1.0,1.0,1.0
pancreas_baron,43,all,non_target,rare_rank,1638,4.0,3.0,5.0
pancreas_baron,43,all,baseline_correct_rare,rare_rank,77,1.0,1.0,1.0
pancreas_baron,43,all,unrescued_rare,rare_rank,9,2.0,1.0,2.0
pancreas_baron,44,0.01,non_target,rare_rank,1638,4.0,3.0,6.0
pancreas_baron,44,0.01,unrescued_rare,rare_rank,42,1.0,1.0,1.0
pancreas_baron,44,0.01,baseline_correct_rare,rare_rank,44,1.0,1.0,1.0
pancreas_baron,44,0.05,non_target,rare_rank,1638,4.0,3.0,6.0
pancreas_baron,44,0.05,unrescued_rare,rare_rank,42,1.0,1.0,1.0
pancreas_baron,44,0.05,baseline_correct_rare,rare_rank,44,1.0,1.0,1.0
pancreas_baron,44,0.10,non_target,rare_rank,1638,4.0,3.0,5.75
pancreas_baron,44,0.10,baseline_correct_rare,rare_rank,71,1.0,1.0,1.0
pancreas_baron,44,0.10,unrescued_rare,rare_rank,15,2.0,1.0,2.0
pancreas_baron,44,all,non_target,rare_rank,1638,3.0,2.0,5.0
pancreas_baron,44,all,baseline_correct_rare,rare_rank,74,1.0,1.0,1.0
pancreas_baron,44,all,unrescued_rare,rare_rank,12,1.0,1.0,1.0
pancreas_integrated,42,0.01,non_target,rare_rank,1701,8.0,7.0,9.0
pancreas_integrated,42,0.01,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,42,0.05,non_target,rare_rank,1701,8.0,6.0,8.0
pancreas_integrated,42,0.05,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,42,0.10,non_target,rare_rank,1701,8.0,7.0,9.0
pancreas_integrated,42,0.10,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,42,all,non_target,rare_rank,1701,8.0,7.0,10.0
pancreas_integrated,42,all,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,43,0.01,non_target,rare_rank,1701,9.0,8.0,11.0
pancreas_integrated,43,0.01,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,43,0.05,non_target,rare_rank,1701,9.0,8.0,10.0
pancreas_integrated,43,0.05,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,43,0.10,non_target,rare_rank,1701,9.0,8.0,11.0
pancreas_integrated,43,0.10,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,43,all,non_target,rare_rank,1701,8.0,7.0,9.0
pancreas_integrated,43,all,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,44,0.01,non_target,rare_rank,1701,9.0,8.0,10.0
pancreas_integrated,44,0.01,true_rescued_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,44,0.05,non_target,rare_rank,1701,9.0,8.0,10.0
pancreas_integrated,44,0.05,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,44,0.10,non_target,rare_rank,1701,10.0,9.0,11.0
pancreas_integrated,44,0.10,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
pancreas_integrated,44,all,non_target,rare_rank,1701,10.0,9.0,11.0
pancreas_integrated,44,all,baseline_correct_rare,rare_rank,23,1.0,1.0,1.0
tabula_lung_endo,42,0.01,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,42,0.01,true_rescued_rare,rare_rank,65,1.0,1.0,1.0
tabula_lung_endo,42,0.05,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,42,0.05,true_rescued_rare,rare_rank,32,1.0,1.0,1.0
tabula_lung_endo,42,0.05,baseline_correct_rare,rare_rank,33,1.0,1.0,1.0
tabula_lung_endo,42,0.10,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,42,0.10,baseline_correct_rare,rare_rank,64,1.0,1.0,1.0
tabula_lung_endo,42,0.10,unrescued_rare,rare_rank,1,1.0,1.0,1.0
tabula_lung_endo,42,all,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,42,all,baseline_correct_rare,rare_rank,65,1.0,1.0,1.0
tabula_lung_endo,43,0.01,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,43,0.01,true_rescued_rare,rare_rank,56,1.0,1.0,1.0
tabula_lung_endo,43,0.01,baseline_correct_rare,rare_rank,7,1.0,1.0,1.0
tabula_lung_endo,43,0.01,unrescued_rare,rare_rank,2,2.0,2.0,2.0
tabula_lung_endo,43,0.05,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,43,0.05,baseline_correct_rare,rare_rank,60,1.0,1.0,1.0
tabula_lung_endo,43,0.05,true_rescued_rare,rare_rank,5,1.0,1.0,1.0
tabula_lung_endo,43,0.10,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,43,0.10,baseline_correct_rare,rare_rank,63,1.0,1.0,1.0
tabula_lung_endo,43,0.10,unrescued_rare,rare_rank,2,1.0,1.0,1.0
tabula_lung_endo,43,all,non_target,rare_rank,1716,4.0,4.0,4.0
tabula_lung_endo,43,all,baseline_correct_rare,rare_rank,65,1.0,1.0,1.0
