dataset,seed,rare_train_size,contrast,left_group,right_group,metric,n_left,n_right,median_left,median_right,raw_median_difference,raw_cliffs_delta,hypothesis_direction,oriented_median_difference,oriented_cliffs_delta
immune_dc,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,4,6004,1.0,5.0,-4.0,-0.9995003331112592,-1.0,4.0,0.9995003331112592
immune_dc,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,4,6004,1.3292590221434013,2.3329723381701717,-1.0037133160267704,-0.9654397068620919,-1.0,1.0037133160267704,0.9654397068620919
immune_dc,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,4,6004,-0.17925407082386113,-1.398533874119678,1.2192798032958168,0.9989173884077283,1.0,1.2192798032958168,0.9989173884077283
immune_dc,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,4,6004,3.6420971021864146,6.392216754436289,-2.7501196522498743,-0.9654397068620919,-1.0,2.7501196522498743,0.9654397068620919
immune_dc,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,4,6004,4.00660404692084,2.8918463215170647,1.1147577254037753,0.814207195203198,1.0,1.1147577254037753,0.814207195203198
immune_dc,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,4,6004,0.23419202524569482,-3.468821134510441,3.7030131597561358,0.9993337774816788,1.0,3.7030131597561358,0.9993337774816788
immune_dc,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,4,6004,0.051834023,3.8895237e-10,0.05183402261104763,0.9986675549633577,,,
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,4,1893,0.2424968142949893,0.08248675523980466,0.16001005905518462,0.9986793449550977,1.0,0.16001005905518462,0.9986793449550977
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,4,1893,1.0,5.0,-4.0,-0.9989434759640782,-1.0,4.0,0.9989434759640782
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,4,1893,1.3292590221434013,2.2467978227349863,-0.917538800591585,-0.9397781299524565,-1.0,0.917538800591585,0.9397781299524565
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,4,1893,-0.17925407082386113,-1.3019605746913294,1.1227065038674682,0.9973586899101954,1.0,1.1227065038674682,0.9973586899101954
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,4,1893,3.6420971021864146,6.156103289926775,-2.5140061877403603,-0.9397781299524565,-1.0,2.5140061877403603,0.9397781299524565
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,4,1893,4.00660404692084,2.8940229327310885,1.1125811141897515,0.8042789223454834,1.0,1.1125811141897515,0.8042789223454834
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,4,1893,0.23419202524569482,-3.2551196530490865,3.489311678294781,0.9989434759640783,1.0,3.489311678294781,0.9989434759640783
immune_dc,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,4,1893,0.051834023,1.1641382e-08,0.051834011358618,0.9973586899101954,,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,0,114,,0.22874528252556192,,,1.0,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,0,114,,1.0,,,-1.0,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,0,114,,1.6648156750969032,,,-1.0,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,0,114,,0.013395191024311082,,,1.0,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,0,114,,3.1363005611970056,,,-1.0,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,0,114,,5.166579486369941,,,1.0,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,0,114,,2.050714043163098,,,1.0,,
immune_dc,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,0,114,,3.7910592000000002e-06,,,,,
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,114,16,0.22874528252556192,0.0915689020704691,0.13717638045509284,0.9824561403508771,1.0,0.13717638045509284,0.9824561403508771
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,114,16,1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,114,16,1.6648156750969032,2.414471654270637,-0.7496559791737338,-0.8980263157894737,-1.0,0.7496559791737338,0.8980263157894737
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,114,16,0.013395191024311082,-1.2633817709728077,1.2767769619971188,0.986842105263158,1.0,1.2767769619971188,0.986842105263158
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,114,16,3.1363005611970056,4.548556886841236,-1.41225632564423,-0.8980263157894737,-1.0,1.41225632564423,0.8980263157894737
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,114,16,5.166579486369941,3.7310936452011356,1.4354858411688056,0.8662280701754386,1.0,1.4354858411688056,0.8662280701754386
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,114,16,2.050714043163098,-0.8706666149701578,2.921380658133256,1.0,1.0,2.921380658133256,1.0
immune_dc,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,114,16,3.7910592000000002e-06,3.458184e-09,3.7876010160000003e-06,0.7061403508771931,,,
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,114,6004,0.22874528252556192,0.030035647345324545,0.19870963518023738,0.999815912198885,1.0,0.19870963518023738,0.999815912198885
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,114,6004,1.0,5.0,-4.0,-0.9998334443704198,-1.0,4.0,0.9998334443704198
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,114,6004,1.6648156750969032,3.4046403654259203,-1.739824690329017,-0.9904478885421415,-1.0,1.739824690329017,0.9904478885421415
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,114,6004,0.013395191024311082,-2.474788637123482,2.4881838281477933,0.999815912198885,1.0,2.4881838281477933,0.999815912198885
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,114,6004,3.1363005611970056,6.41390854764613,-3.2776079864491248,-0.9904478885421415,-1.0,3.2776079864491248,0.9904478885421415
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,114,6004,5.166579486369941,2.7760668107428,2.390512675627141,0.9542088899797796,1.0,2.390512675627141,0.9542088899797796
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,114,6004,2.050714043163098,-3.588645524486707,5.639359567649805,0.999973701742698,1.0,5.639359567649805,0.999973701742698
immune_dc,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,114,6004,3.7910592000000002e-06,3.5567159999999997e-10,3.7907035284000004e-06,0.7299899482216534,,,
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,114,1893,0.22874528252556192,0.034207720665204736,0.1945375618603572,0.9994995412461423,1.0,0.1945375618603572,0.9994995412461423
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,114,1893,1.0,5.0,-4.0,-0.9994717379820391,-1.0,4.0,0.9994717379820391
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,114,1893,1.6648156750969032,3.161106786076189,-1.4962911109792856,-0.9822151787286494,-1.0,1.4962911109792856,0.9822151787286494
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,114,1893,0.013395191024311082,-2.2430985038287226,2.2564936948530336,0.9994902734914413,1.0,2.2564936948530336,0.9994902734914413
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,114,1893,3.1363005611970056,5.955122321032532,-2.8188217598355267,-0.9822151787286494,-1.0,2.8188217598355267,0.9822151787286494
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,114,1893,5.166579486369941,2.8423333405488673,2.324246145821074,0.9524934894023225,1.0,2.324246145821074,0.9524934894023225
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,114,1893,2.050714043163098,-3.1331145065631207,5.183828549726218,0.9999165902076903,1.0,5.183828549726218,0.9999165902076903
immune_dc,43,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,114,1893,3.7910592000000002e-06,2.47303e-09,3.78858617e-06,0.6632375974272713,,,
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,105,12,0.36457354923479884,0.2131567623890139,0.15141678684578494,0.9349206349206349,1.0,0.15141678684578494,0.9349206349206349
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,105,12,1.0,1.0,0.0,0.0,-1.0,-0.0,-0.0
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,105,12,1.0524023659246176,1.534662023232909,-0.48225965730829135,-0.8634920634920635,-1.0,0.48225965730829135,0.8634920634920635
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,105,12,0.7629466592362032,-0.1993703824274099,0.9623170416636131,0.9571428571428571,1.0,0.9623170416636131,0.9571428571428571
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,105,12,2.433054217700248,3.5479926967768534,-1.1149384790766055,-0.8634920634920635,-1.0,1.1149384790766055,0.8634920634920635
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,105,12,5.503508365982163,4.2904643028349,1.2130440631472625,0.8555555555555556,1.0,1.2130440631472625,0.8555555555555556
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,105,12,3.067593462881569,0.7521966638943944,2.315396798987175,0.980952380952381,1.0,2.315396798987175,0.980952380952381
immune_dc,43,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,105,12,0.9999758,0.094374245,0.905601555,1.0,,,
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,12,13,0.2131567623890139,0.1474569235584145,0.0656998388305994,1.0,1.0,0.0656998388305994,1.0
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,12,13,1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,12,13,1.534662023232909,1.8539632113575137,-0.31930118812460484,-0.8333333333333334,-1.0,0.31930118812460484,0.8333333333333334
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,12,13,-0.1993703824274099,-0.7067124694916986,0.5073420870642887,1.0,1.0,0.5073420870642887,1.0
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,12,13,3.5479926967768534,4.286186687628178,-0.7381939908513249,-0.8333333333333334,-1.0,0.7381939908513249,0.8333333333333334
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,12,13,4.2904643028349,3.7164869432849676,0.5739773595499327,0.5641025641025641,1.0,0.5739773595499327,0.5641025641025641
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,12,13,0.7521966638943944,-0.5698551155417393,1.3220517794361337,1.0,1.0,1.3220517794361337,1.0
immune_dc,43,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,12,13,0.094374245,0.0005439515,0.0938302935,0.7564102564102564,,,
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,12,6004,0.2131567623890139,0.05358585834320268,0.15957090404581123,0.9999444814568066,1.0,0.15957090404581123,0.9999444814568066
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,12,6004,1.0,5.0,-4.0,-0.9996668887408394,-1.0,4.0,0.9996668887408394
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,12,6004,1.534662023232909,2.804320778386333,-1.269658755153424,-0.9986397956917611,-1.0,1.269658755153424,0.9986397956917611
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,12,6004,-0.1993703824274099,-1.8833924508692643,1.6840220684418545,0.9998334443704198,1.0,1.6840220684418545,0.9998334443704198
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,12,6004,3.5479926967768534,6.483323031721536,-2.9353303349446827,-0.9986397956917611,-1.0,2.9353303349446827,0.9986397956917611
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,12,6004,4.2904643028349,2.7870065089995073,1.503457793835393,0.8959304907839218,1.0,1.503457793835393,0.8959304907839218
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,12,6004,0.7521966638943944,-3.675044567293086,4.42724123118748,0.9999722407284033,1.0,4.42724123118748,0.9999722407284033
immune_dc,43,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,12,6004,0.094374245,1.1986279e-08,0.094374233013721,0.9988896291361316,,,
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,12,1893,0.2131567623890139,0.05551782977189895,0.15763893261711495,0.9998239126606796,1.0,0.15763893261711495,0.9998239126606796
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,12,1893,1.0,6.0,-5.0,-0.9989434759640782,-1.0,5.0,0.9989434759640782
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,12,1893,1.534662023232909,2.6530770108163506,-1.1184149875834417,-0.9962141222046135,-1.0,1.1184149875834417,0.9962141222046135
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,12,1893,-0.1993703824274099,-1.7351830563113562,1.5358126738839464,0.999471737982039,1.0,1.5358126738839464,0.999471737982039
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,12,1893,3.5479926967768534,6.133661819905732,-2.5856691231288784,-0.9962141222046135,-1.0,2.5856691231288784,0.9962141222046135
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,12,1893,4.2904643028349,2.8119504393244976,1.4785138635104027,0.8910899806303927,1.0,1.4785138635104027,0.8910899806303927
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,12,1893,0.7521966638943944,-3.32532008350141,4.077516747395804,0.9999119563303398,1.0,4.077516747395804,0.9999119563303398
immune_dc,43,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,12,1893,0.094374245,6.7271415e-08,0.094374177728585,0.9979749955978165,,,
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,113,8,0.41206017463492284,0.27543564065430093,0.1366245339806219,0.9424778761061947,1.0,0.1366245339806219,0.9424778761061947
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,113,8,1.0,1.0,0.0,0.0,-1.0,-0.0,-0.0
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,113,8,0.8702825221357617,1.2131001485211792,-0.34281762638541746,-0.8827433628318584,-1.0,0.34281762638541746,0.8827433628318584
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,113,8,0.9328040627051849,0.0771336490991873,0.8556704136059976,0.9690265486725664,1.0,0.8556704136059976,0.9690265486725664
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,113,8,2.4805650866270463,3.457697699844532,-0.9771326132174858,-0.8827433628318584,-1.0,0.9771326132174858,0.8827433628318584
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,113,8,5.587092333590181,4.091273623500289,1.4958187100898925,0.9092920353982301,1.0,1.4958187100898925,0.9092920353982301
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,113,8,3.121293760730927,0.6729738907272269,2.4483198700037,0.9712389380530972,1.0,2.4483198700037,0.9712389380530972
immune_dc,43,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,113,8,0.9999981,0.16306706999999998,0.83693103,1.0,,,
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,8,9,0.27543564065430093,0.20413371749540563,0.0713019231588953,1.0,1.0,0.0713019231588953,1.0
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,8,9,1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,8,9,1.2131001485211792,1.6533228747193953,-0.4402227261982161,-0.8611111111111112,-1.0,0.4402227261982161,0.8611111111111112
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,8,9,0.0771336490991873,-0.33680922813893455,0.41394287723812184,1.0,1.0,0.41394287723812184,1.0
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,8,9,3.457697699844532,4.712463936292888,-1.254766236448356,-0.8611111111111112,-1.0,1.254766236448356,0.8611111111111112
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,8,9,4.091273623500289,3.535298001769936,0.5559756217303531,0.36111111111111116,1.0,0.5559756217303531,0.36111111111111116
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,8,9,0.6729738907272269,-0.36528716242767256,1.0382610531548995,1.0,1.0,1.0382610531548995,1.0
immune_dc,43,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,8,9,0.16306706999999998,0.0072192643,0.15584780569999998,0.6944444444444444,,,
immune_dc,43,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,8,6004,0.27543564065430093,0.09328661579890091,0.18214902485540002,0.9999583610926048,1.0,0.18214902485540002,0.9999583610926048
immune_dc,43,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,8,6004,1.0,5.0,-4.0,-0.9996668887408394,-1.0,4.0,0.9996668887408394
immune_dc,43,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,8,6004,1.2131001485211792,2.2187197957152494,-1.0056196471940702,-0.9992504996668887,-1.0,1.0056196471940702,0.9992504996668887
immune_dc,43,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,8,6004,0.0771336490991873,-1.2933920073116423,1.3705256564108295,0.9996668887408395,1.0,1.3705256564108295,0.9996668887408395
immune_dc,43,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,8,6004,3.457697699844532,6.324014009557439,-2.866316309712907,-0.9992504996668887,-1.0,2.866316309712907,0.9992504996668887
