dataset,seed,rare_train_size,rare_class,split_mode,run_dir,variant,variant_group,status,error_reason,separability,alpha,split_hash,actual_training_labeled_rare_count,labeled_rare_id_sha256,effective_budget_key,rare_f1,rare_recall,rare_precision,true_rescues,false_rescues,all_rescues,rescue_precision,incremental_fpr,rescue_ffr,alpha_violation,abstain,abstain_reason,chosen_rank,tau,val_missed,n_candidate
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,baseline,component,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.0,0.0,0.0,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,115,0
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,minus_separability_gate,component,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.9306122448979591,0.8769230769230769,0.991304347826087,114,1,115,0.991304347826087,0.00016655562958027982,0.00016655562958027982,False,False,rescue_applied,1,0.07444678346541897,115,115
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,minus_necessity_gate,component,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.9306122448979591,0.8769230769230769,0.991304347826087,114,1,115,0.991304347826087,0.00016655562958027982,0.00016655562958027982,False,False,rescue_applied,1,0.07444678346541897,115,115
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,fixed_rank_1,component,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.9306122448979591,0.8769230769230769,0.991304347826087,114,1,115,0.991304347826087,0.00016655562958027982,0.00016655562958027982,False,False,rescue_applied,1,0.07444678346541897,115,115
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,minus_conformal_tau,component,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.9306122448979591,0.8769230769230769,0.991304347826087,114,1,115,0.991304347826087,0.00016655562958027982,0.00016655562958027982,False,False,rescue_applied,1,-inf,115,115
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,full_method,component,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.9306122448979591,0.8769230769230769,0.991304347826087,114,1,115,0.991304347826087,0.00016655562958027982,0.00016655562958027982,False,False,rescue_applied,1,0.07444678346541897,115,115
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,rank_1,rank,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.9306122448979591,0.8769230769230769,0.991304347826087,114,1,115,0.991304347826087,0.00016655562958027982,0.00016655562958027982,False,False,rescue_applied,1,0.07444678346541897,115,115
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,rank_2,rank,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.8389261744966443,0.9615384615384616,0.7440476190476191,125,43,168,0.7440476190476191,0.007161892071952032,0.007161892071952032,False,False,rescue_applied,2,0.07444678346541897,115,219
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,rank_3,rank,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.8076923076923077,0.9692307692307692,0.6923076923076923,126,56,182,0.6923076923076923,0.009327115256495669,0.009327115256495669,False,False,rescue_applied,3,0.07444678346541897,115,337
immune_dc,43,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare1pct,adaptive_rank,rank,success,,2.4436483952184123,0.01,33b8ce5bdff2e437,5,89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""89bb86ec80fde8890ddb49fec88b617c0c7eff2be8a03de4dec1fbd3599f92a4""]",0.9306122448979591,0.8769230769230769,0.991304347826087,114,1,115,0.991304347826087,0.00016655562958027982,0.00016655562958027982,False,False,rescue_applied,1,0.07444678346541897,115,115
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,baseline,component,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.8936170212765957,0.8076923076923077,1.0,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,21,0
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,minus_separability_gate,component,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.9397590361445783,0.9,0.9831932773109243,12,2,14,0.8571428571428571,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.11493893795019516,21,14
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,minus_necessity_gate,component,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.9397590361445783,0.9,0.9831932773109243,12,2,14,0.8571428571428571,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.11493893795019516,21,14
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,fixed_rank_1,component,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.9397590361445783,0.9,0.9831932773109243,12,2,14,0.8571428571428571,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.11493893795019516,21,14
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,minus_conformal_tau,component,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.9397590361445783,0.9,0.9831932773109243,12,2,14,0.8571428571428571,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,-inf,21,14
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,full_method,component,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.9397590361445783,0.9,0.9831932773109243,12,2,14,0.8571428571428571,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.11493893795019516,21,14
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,rank_1,rank,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.9397590361445783,0.9,0.9831932773109243,12,2,14,0.8571428571428571,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.11493893795019516,21,14
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,rank_2,rank,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.8421052631578947,0.9846153846153847,0.735632183908046,23,46,69,0.3333333333333333,0.007661558960692871,0.007661558960692871,False,False,rescue_applied,2,0.11493893795019516,21,130
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,rank_3,rank,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.8231511254019293,0.9846153846153847,0.7071823204419889,23,53,76,0.3026315789473684,0.00882744836775483,0.00882744836775483,False,False,rescue_applied,3,0.11493893795019516,21,301
immune_dc,43,0.05,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare5pct,adaptive_rank,rank,success,,1.9467985683615165,0.01,33b8ce5bdff2e437,13,99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",13,""99286d1163324ef4c652c166cbd756b54ed98b2ac1675fbbb9c9df3da6a59121""]",0.9397590361445783,0.9,0.9831932773109243,12,2,14,0.8571428571428571,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.11493893795019516,21,14
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,baseline,component,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9300411522633745,0.8692307692307693,1.0,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,13,0
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,minus_separability_gate,component,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9565217391304348,0.9307692307692308,0.983739837398374,8,2,10,0.8,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.17841804464827227,13,10
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,minus_necessity_gate,component,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9565217391304348,0.9307692307692308,0.983739837398374,8,2,10,0.8,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.17841804464827227,13,10
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,fixed_rank_1,component,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9565217391304348,0.9307692307692308,0.983739837398374,8,2,10,0.8,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.17841804464827227,13,10
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,minus_conformal_tau,component,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9565217391304348,0.9307692307692308,0.983739837398374,8,2,10,0.8,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,-inf,13,10
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,full_method,component,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9565217391304348,0.9307692307692308,0.983739837398374,8,2,10,0.8,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.17841804464827227,13,10
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,rank_1,rank,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9565217391304348,0.9307692307692308,0.983739837398374,8,2,10,0.8,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.17841804464827227,13,10
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,rank_2,rank,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.8012618296529969,0.9769230769230769,0.679144385026738,14,60,74,0.1891891891891892,0.009993337774816789,0.009993337774816789,False,False,rescue_applied,2,0.17841804464827227,13,348
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,rank_3,rank,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.8050314465408805,0.9846153846153847,0.6808510638297872,15,60,75,0.2,0.009993337774816789,0.009993337774816789,False,False,rescue_applied,3,0.17841804464827227,13,568
immune_dc,43,0.10,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rare10pct,adaptive_rank,rank,success,,1.7471778231641841,0.01,33b8ce5bdff2e437,27,d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",27,""d9a0e097f7c7a57bbaa1a2639d9bf3a2523d363d0e170ae2706c727758961ff3""]",0.9565217391304348,0.9307692307692308,0.983739837398374,8,2,10,0.8,0.00033311125916055963,0.00033311125916055963,False,False,rescue_applied,1,0.17841804464827227,13,10
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,baseline,component,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.9444444444444444,0.9153846153846154,0.9754098360655737,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,8,0
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,minus_separability_gate,component,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.952755905511811,0.9307692307692308,0.9758064516129032,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,0.15638695527776061,8,2
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,minus_necessity_gate,component,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.952755905511811,0.9307692307692308,0.9758064516129032,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,0.15638695527776061,8,2
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,fixed_rank_1,component,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.952755905511811,0.9307692307692308,0.9758064516129032,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,0.15638695527776061,8,2
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,minus_conformal_tau,component,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.952755905511811,0.9307692307692308,0.9758064516129032,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,-inf,8,2
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,full_method,component,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.952755905511811,0.9307692307692308,0.9758064516129032,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,0.15638695527776061,8,2
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,rank_1,rank,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.952755905511811,0.9307692307692308,0.9758064516129032,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,0.15638695527776061,8,2
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,rank_2,rank,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.8300653594771242,0.9769230769230769,0.7215909090909091,8,46,54,0.14814814814814814,0.007661558960692871,0.007661558960692871,False,False,rescue_applied,2,0.15638695527776061,8,245
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,rank_3,rank,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.8193548387096774,0.9769230769230769,0.7055555555555556,8,50,58,0.13793103448275862,0.008327781479013991,0.008327781479013991,False,False,rescue_applied,3,0.15638695527776061,8,435
immune_dc,43,all,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed43_asdc_rareall,adaptive_rank,rank,success,,1.9373731002060308,0.01,33b8ce5bdff2e437,277,e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",277,""e80ab3fb142a5476d4f21795b2a9d07dd2d9f42dddbab050601eb3ac3e815da6""]",0.952755905511811,0.9307692307692308,0.9758064516129032,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,0.15638695527776061,8,2
immune_dc,44,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed44_asdc_rare1pct,baseline,component,success,,2.7582922544892616,0.01,33b8ce5bdff2e437,5,647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d""]",0.0,0.0,0.0,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,114,0
immune_dc,44,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed44_asdc_rare1pct,minus_separability_gate,component,success,,2.7582922544892616,0.01,33b8ce5bdff2e437,5,647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d""]",0.9473684210526315,0.9,1.0,117,0,117,1.0,0.0,0.0,False,False,rescue_applied,1,0.08856059306166876,114,117
immune_dc,44,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed44_asdc_rare1pct,minus_necessity_gate,component,success,,2.7582922544892616,0.01,33b8ce5bdff2e437,5,647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d""]",0.9473684210526315,0.9,1.0,117,0,117,1.0,0.0,0.0,False,False,rescue_applied,1,0.08856059306166876,114,117
immune_dc,44,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed44_asdc_rare1pct,fixed_rank_1,component,success,,2.7582922544892616,0.01,33b8ce5bdff2e437,5,647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d""]",0.9473684210526315,0.9,1.0,117,0,117,1.0,0.0,0.0,False,False,rescue_applied,1,0.08856059306166876,114,117
immune_dc,44,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed44_asdc_rare1pct,minus_conformal_tau,component,success,,2.7582922544892616,0.01,33b8ce5bdff2e437,5,647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d""]",0.9473684210526315,0.9,1.0,117,0,117,1.0,0.0,0.0,False,False,rescue_applied,1,-inf,114,117
immune_dc,44,0.01,ASDC,batch_heldout,outputs\immune_dc\batch_heldout_seed44_asdc_rare1pct,full_method,component,success,,2.7582922544892616,0.01,33b8ce5bdff2e437,5,647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d,"[""immune_dc"",""ASDC"",""33b8ce5bdff2e437"",5,""647f9aef0a16a5271aa68fdcbd87ef7114d0c633ae2c52d222672fc4f520422d""]",0.9473684210526315,0.9,1.0,117,0,117,1.0,0.0,0.0,False,False,rescue_applied,1,0.08856059306166876,114,117
